"","regionName2","year","estL","est","estU","wpp_lb","estNL","estN","estNU"
"62","Eastern Asia",2016,0.0529513238903125,0.0616568999493031,0.072430618699992,20093923,1063999.825,1238929,1455415.275
"63","Eastern Asia",2017,0.052826914262077,0.0616642257426185,0.0726361731279727,20125575,1063172.025,1241028,1461844.75
"64","Eastern Asia",2018,0.0527916815588867,0.0617242699486611,0.0727458021442696,17139822,904840.025,1057943,1246850.1
"65","Eastern Asia",2019,0.0526425887632926,0.0617815762916079,0.0731174727102616,16200137,852817.15,1000870,1184513.075
"66","Eastern Asia",2020,0.0525829136414024,0.0619117058137308,0.0734504408034869,13783920,724798.675,853386,1012435
"67","Eastern Europe",2010,0.0554562739990053,0.0851521750866348,0.149114247900033,3482436,193122.925,296537,519280.825
"68","Eastern Europe",2011,0.0550337101843761,0.0854246947028006,0.150795815192026,3468833,190902.75,296324,523085.5
"69","Eastern Europe",2012,0.0546740950476332,0.0855762571540077,0.151914324483456,3546264,193888.775,303476,538728.3
"70","Eastern Europe",2013,0.0544213377390693,0.0857694102153596,0.153008870893683,3517233,191412.525,301671,538167.85
"71","Eastern Europe",2014,0.0544520991246146,0.0858472907086148,0.152977760242247,3538213,192663.125,303746,541267.9
"72","Eastern Europe",2015,0.0544155430490097,0.0858546026163035,0.152493020292813,3508385,190910.675,301211,535004.225
"73","Eastern Europe",2016,0.0547387308891637,0.0858172420569703,0.151685468083244,3450006,188848.95,296070,523315.775
"74","Eastern Europe",2017,0.0557601117475708,0.0855134863784681,0.148759656149822,3211166,179054.975,274598,477691.95
"75","Eastern Europe",2018,0.0559509974109709,0.085612889729162,0.14835650666121,3064083,171438.5,262325,454576.65
"76","Eastern Europe",2019,0.0563687888586828,0.0855737964395103,0.147464058755578,2880952,162395.775,246534,424836.875
"77","Eastern Europe",2020,0.0564790865731421,0.0856366318709191,0.147190173873726,2793349,157765.8,239213,411153.525
"78","Melanesia",2010,0.0636695605735853,0.0686130175294262,0.0767247973904321,277134,17645,19015,21263.05
"79","Melanesia",2011,0.0641777305812291,0.0690089436273987,0.0769672244871822,281094,18039.975,19398,21635.025
"80","Melanesia",2012,0.064616193110915,0.0694357052717424,0.0773277640880346,284479,18381.95,19753,21998.125
"81","Melanesia",2013,0.0650972988924765,0.0698607783911398,0.077742162274763,288030,18749.975,20122,22392.075
"82","Melanesia",2014,0.0655596128358844,0.070280793555963,0.078112746612829,291246,19093.975,20469,22750.025
"83","Melanesia",2015,0.0659981071264133,0.0706945652359271,0.0785458126566737,293205,19350.975,20728,23030.025
"84","Melanesia",2016,0.0664428063040163,0.0711269276393832,0.0788815455007626,295050,19603.95,20986,23274
"85","Melanesia",2017,0.0668755863474687,0.0715293291847492,0.0791629826609882,296326,19816.975,21196,23458.05
"86","Melanesia",2018,0.0672640245230238,0.0719375533928542,0.0795390207541165,298495,20077.975,21473,23742
"87","Melanesia",2019,0.0676585157615293,0.0723709662357759,0.079998515894932,299844,20287,21700,23987.075
"88","Melanesia",2020,0.0679864729591769,0.0727894674038423,0.0803082282592843,301692,20510.975,21960,24228.35
